ImageID;Mapstruct;PZnaam;TxtImageName;Postzegel_id;Jaar;Uitgiftedatum;Naam;Omschrijving;Kleur;Soort;Tanding;Opdrukwaarde ;BEF;Euro;Nummercode;Postfris met gom;Postfris zonder gom;Gestempeld met gom;Gestempeld zonder gom;Speciaal;Waarde postfris;Waarde gestempeld;Reeks
1597;;;g:\PostBelg1971\C1589.jpg;C1589;1971;19/06/1971;Zuidpoolovereenkomst. Verdrag van 1/12/1959;Zuidpoolbasis;;Postzegel;11 1/2;10,00;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,65;0,5;
3675;g:\PZ\PostBelg\;;;C3667;2007;7/07/2007;Zomerzegels. Vakantie;Vliegers;;Priorzegel;11 1/2;0,52;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,2;0,6;
3676;g:\PZ\PostBelg\;;;C3668;2007;7/07/2007;Zomerzegels. Vakantie;Kajaks;;Priorzegel;11 1/2;0,52;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,2;0,6;
3798;;;;C3790;2008;7/06/2008;Zomerzegels. Fietsen en Wandelen;Fietsen;;Postzegel;11 1/2;B1;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,2;0,4;
3799;;;;C3791;2008;7/06/2008;Zomerzegels. Fietsen en Wandelen;Wandelen;;Postzegel;11 1/2;B1;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,2;0,4;
4070;;;g:\PostBelg2010\CBL4035.jpg;CF4035;2010;;Zijne koninklijke hoogheid Prins Filip 50 - blad van 5 zegels;;;Postzegelvel;;2;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0;0;
1604;;;g:\PostBelg1971\C1596.jpg;C1596;1971;24/05/1971;zie 1581A;;;;;;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0;0;
3708;g:\PZ\PostBelg\;;;C3700;2007;1/10/2007;Zegel van de gepersonaliseerde reeksen Mijnzegel. Duostamp en Mediastamp. Zegel nr 3274 zonder priorlogo en met waardeaanduiding;Rode posthoorn;Rood;Postzegel;11 1/2;B1;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,75;1,2;
2804;;;;C2796;1999;23/01/1999;Zeg het met een zegeltje. Gelegenheidsuitgiften. Postzegelboekje. Het zijn zegels zonder waarde, ze blijven onbeperkt geldig voor elke genormaliseerde brief bestemd voor het binnenland.;Gelukkige verjaardag;;Postzegelboekje;11 1/2;;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,5;0,4;
2805;;;;C2797;1999;23/01/1999;Zeg het met een zegeltje. Gelegenheidsuitgiften. Postzegelboekje. Het zijn zegels zonder waarde, ze blijven onbeperkt geldig voor elke genormaliseerde brief bestemd voor het binnenland.;Welkom;;Postzegelboekje;;;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,5;0,4;
2806;;;;C2798;1999;23/01/1999;Zeg het met een zegeltje. Gelegenheidsuitgiften. Postzegelboekje. Het zijn zegels zonder waarde, ze blijven onbeperkt geldig voor elke genormaliseerde brief bestemd voor het binnenland.;Eindelijk tijd;;Postzegelboekje;;;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,5;0,4;
2807;;;;C2799;1999;23/01/1999;Zeg het met een zegeltje. Gelegenheidsuitgiften. Postzegelboekje. Het zijn zegels zonder waarde, ze blijven onbeperkt geldig voor elke genormaliseerde brief bestemd voor het binnenland.;Zomaar;;Postzegelboekje;;;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,5;0,4;
2808;;;;C2800;1999;23/01/1999;Zeg het met een zegeltje. Gelegenheidsuitgiften. Postzegelboekje. Het zijn zegels zonder waarde, ze blijven onbeperkt geldig voor elke genormaliseerde brief bestemd voor het binnenland.;Proficiat;;Postzegelboekje;;;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,5;0,4;
2809;;;;C2801;1999;23/01/1999;Zeg het met een zegeltje. Gelegenheidsuitgiften. Postzegelboekje. Het zijn zegels zonder waarde, ze blijven onbeperkt geldig voor elke genormaliseerde brief bestemd voor het binnenland.;I Love You;;Postzegelboekje;;;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,5;0,4;
2810;;;;C2802;1999;23/01/1999;Zeg het met een zegeltje. Gelegenheidsuitgiften. Postzegelboekje. Het zijn zegels zonder waarde, ze blijven onbeperkt geldig voor elke genormaliseerde brief bestemd voor het binnenland.;Leve mama;;Postzegelboekje;;;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,5;0,4;
2811;;;;C2803;1999;23/01/1999;Zeg het met een zegeltje. Gelegenheidsuitgiften. Postzegelboekje. Het zijn zegels zonder waarde, ze blijven onbeperkt geldig voor elke genormaliseerde brief bestemd voor het binnenland.;Leve papa;;Postzegelboekje;;;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,5;0,4;
3703;g:\PZ\PostBelg\;;;C3695;2007;29/09/2007;Z. M. Koning Albert II. Nieuw type met nieuw frankeringssysteem;;rood;Postzegel;11 1/2;B1;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,2;0,2;
3704;g:\PZ\PostBelg\;;;C3696;2007;29/09/2007;Z. M. Koning Albert II. Nieuw type met nieuw frankeringssysteem;;donkergroen;Postzegel;11 1/2;B2;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;2,4;0,9;
3705;g:\PZ\PostBelg\;;;C3697;2007;29/09/2007;Z. M. Koning Albert II. Nieuw type met nieuw frankeringssysteem;;donkerblauw;Postzegel;11 1/2;B3;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;3,6;1,1;
3706;g:\PZ\PostBelg\;;;C3698;2007;29/09/2007;Z. M. Koning Albert II. Nieuw type met nieuw frankeringssysteem;;violet;Postzegel;11 1/2;B5;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;9;8;
3707;g:\PZ\PostBelg\;;;C3699;2007;29/09/2007;Z. M. Koning Albert II. Nieuw type met nieuw frankeringssysteem;;bruin;Postzegel;11 1/2;B7;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;12;11;
1647;;;g:\PostBelg1972\C1639.jpg;C1639;1972;9/09/1972;William Lennox Cebtrum. Centrum te Ottignies voor de behandeling van epilepsie;Kenteken;;Postzegel;11 1/2;10,00;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1;1;
1627;;;g:\PostBelg1972\C1619.jpg;C1619;1972;25/03/1972;Wereldcampagne voor het hart;;;Postzegel;11 1/2;7,00;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,5;0,35;
49;g:\PZ\PostBelg\;;g:\PostBelg1866\C0022.jpg;C0022;1866;;Wapen;;Grijs;Postzegel;0;0,01;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;225;164;
50;g:\PZ\PostBelg\;;g:\PostBelg1866\C0023.jpg;C0023;1866;;Wapen;;Grijs;Postzegel;14 1/2 x 14 of 15;0,01;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;50;15;
51;g:\PZ\PostBelg\;;g:\PostBelg1866\C0024.jpg;C0024;1866;;Wapen;;Blauw;Postzegel;14 1/2 x 14 of 15;0,02;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;150;90;
52;g:\PZ\PostBelg\;;g:\PostBelg1866\C0025.jpg;C0025;1866;;Wapen;;Bruingrijs;Postzegel;14 1/2 x 14 of 15;0,05;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;150;75;
80;g:\PZ\PostBelg\;;g:\PostBelg1893\C0053.jpg;C0053;1893;;Wapen;;Grijs;Postzegel;14;0,01;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,5;0,75;
81;g:\PZ\PostBelg\;;g:\PostBelg1893\C0054.jpg;C0054;1893;;Wapen;;Geel;Postzegel;14;0,02;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,5;0,75;
82;g:\PZ\PostBelg\;;g:\PostBelg1893\C0055.jpg;C0055;1893;;Wapen;;Bruin;Postzegel;14;0,02;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;5;0,15;
83;g:\PZ\PostBelg\;;g:\PostBelg1893\C0056.jpg;C0056;1893;;Wapen;;Groengeel;Postzegel;14;0,05;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;25;0,15;
108;g:\PZ\PostBelg\;;g:\PostBelg1907\C0081.jpg;C0081;1907;;Wapen;;Grijs;Postzegel;14;0,01;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;3;0,15;
109;g:\PZ\PostBelg\;;g:\PostBelg1907\C0082.jpg;C0082;1907;;Wapen;;bruin;Postzegel;14;0,02;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;50;6;
110;g:\PZ\PostBelg\;;g:\PostBelg1907\C0083.jpg;C0083;1907;;Wapen;;Groengeel;Postzegel;14;0,05;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;38;0,6;
136;;;g:\PostBelg1912\C0109.jpg;C0109;1912;;Wapen;Met naam van graveerder;Bruin;Postzegel;14;0,02;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,3;0,3;
137;;;g:\PostBelg1912\C0110.jpg;C0110;1912;;Wapen;Met naam van graveerder;Groen;Postzegel;14;0,05;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,15;0,15;
1575;;;g:\PostBelg1971\C1567.jpg;C1567;1971;16/01/1971;Volledige automatisering van het telefoonnet;Nieuw type met druktoetsen;;Postzegel;11 1/2;1,50;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,25;0,25;
3634;g:\PZ\PostBelg\;;;C3626;2007;24/03/2007;Volkstheater;Scene uit Tâti l'Pérriqui;;Postzegel;11 1/2;0,46;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,2;1;
3635;g:\PZ\PostBelg\;;;C3627;2007;24/03/2007;Volkstheater;Romain De Coninck;;Postzegel;11 1/2;0,46;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,2;1;
3636;g:\PZ\PostBelg\;;;C3628;2007;24/03/2007;Volkstheater;Le mariage de mlle. Beulemans;;Postzegel;11 1/2;0,46;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,2;1;
4050;;;g:\PostBelg2010\C4042.jpg;C4042;2010;12/05/2010;Vogels. Verkiezingszegel, uitsluitend geldig voor het verzenden van verkiezingsdrukwerk. Uitgifteprijs van deze postzegel zonder faciale waarde: €0,28;Meerkoer;;Postzegel;11 1/2;B1;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,6;0,2;
4038;;;g:\PostBelg2010\C4030.jpg;C4030;2010;15/04/2010;Vogels. 25 jaar hoogvliegers in de filatelie. De vogels van André Buzin vieren hun verjaardag.;Buizerd;;Postzegel;11 1/2;E1;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;2;1,5;
4039;;;g:\PostBelg2010\C4031.jpg;C4031;2010;15/04/2010;Vogels. 25 jaar hoogvliegers in de filatelie. De vogels van André Buzin vieren hun verjaardag.;Boomvalk;;Postzegel;11 1/2;E1;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;2;1,5;
4040;;;g:\PostBelg2010\C4032.jpg;C4032;2010;15/04/2010;Vogels. 25 jaar hoogvliegers in de filatelie. De vogels van André Buzin vieren hun verjaardag.;Sperwer;;Postzegel;11 1/2;E1;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;2;1,5;
4041;;;g:\PostBelg2010\C4033.jpg;C4033;2010;15/04/2010;Vogels. 25 jaar hoogvliegers in de filatelie. De vogels van André Buzin vieren hun verjaardag.;Rode wouw;;Postzegel;11 1/2;E1;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;2;1,5;
4042;;;g:\PostBelg2010\C4034.jpg;C4034;2010;15/04/2010;Vogels. 25 jaar hoogvliegers in de filatelie. De vogels van André Buzin vieren hun verjaardag.;Havik;;Postzegel;11 1/2;E1;ONWAAR;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;2;1,5;
3616;g:\PZ\PostBelg\;;g:\PostBelg2007\C3608.jpg;C3608;2007;27/01/2007;Vogels.;Gierzwaluw;;Postzegel;11,5;0,70;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,5;1,2;Vogels
3617;g:\PZ\PostBelg\;;g:\PostBelg2007\C3609.jpg;C3609;2007;27/01/2007;Vogels.;Torenvalk;;Postzegel;11,5;0,75;ONWAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,6;1,2;Vogels
2198;;;g:\PostBelg1985\C2190.jpg;C2190;1985;30/09/1985;Vogels ;Putter;;Postzegel;11,5;9;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1;0,15;
2231;;;g:\PostBelg1986\C2223.jpg;C2223;1986;25/08/1986;Vogels ;Roodborstje;;Postzegel;11,5;3,5;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,3;0,2;
2248;;;g:\PostBelg1986\C2240.jpg;C2240;1986;15/12/1986;Vogels ;Ijsvogel;;Postzegel;11,5;8;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,7;0,2;Vogels
2269;;;g:\PostBelg1987\C2261.jpg;C2261;1987;7/09/1987;Vogels ;Pimpelmees;;Postzegel;11,5;7;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,6;0,2;Vogels
2302;;;g:\PostBelg1988\C2294.jpg;C2294;1988;12/09/1988;Vogels ;Boomklever;;Postzegel;11,5;5;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,4;0,15;Vogels
2303;;;g:\PostBelg1988\C2295.jpg;C2295;1988;12/09/1988;Vogels ;Goudvink;;Postzegel;11,5;6;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,6;0,15;Vogels
2329;;;g:\PostBelg1989\C2321.jpg;C2321;1989;17/04/1989;Vogels ;Blauwborst;;Postzegel;11,5;4;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,4;0,15;Vogels
2355;;;g:\PostBelg1989\C2347.jpg;C2347;1989;4/12/1989;Vogels ;Ringmus;;Postzegel;11,5;2;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,25;0,15;Vogels
2357;;;g:\PostBelg1990\C2349.jpg;C2349;1990;8/01/1980;Vogels ;Kleine Bonte Specht;;Postzegel;11,5;1;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,3;0,15;Vogels
2359;;;g:\PostBelg1990\C2351.jpg;C2351;1990;15/01/1990;Vogels ;Vink;;Postzegel;11,5;10;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,75;0,15;Vogels
2405;;;g:\PostBelg1990\C2397.jpg;C2397;1990;24/12/1990;Vogels ;Roodborsttaouit;;Postzegel;11,5;4,50;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,45;0,2;Vogels
2432;;;g:\PostBelg1991\C2424.jpg;C2424;1991;28/09/1991;Vogels ;Goudhaantje;;Postzegel;11,5;0,50;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,15;0,15;Vogels
2433;;;g:\PostBelg1991\C2425.jpg;C2425;1991;28/09/1990;Vogels ;Rietgors;;Postzegel;11,5;3;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,4;0,15;Vogels
2434;;;g:\PostBelg1991\C2426.jpg;C2426;1991;28/09/1991;Vogels ;Zanglijster;;Postzegel;11,5;9;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,7;0,2;Vogels
2457;;;g:\PostBelg1992\C2449.jpg;C2449;1992;1/04/1992;Vogels ;WinterKoninkje;;Postzegel;11,5;11;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,8;0,15;Vogels
2465;;;g:\PostBelg1992\C2457.jpg;C2457;1992;1/06/1992;Vogels ;Barmsijs;;Postzegel;11,5;1;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,2;0,15;Vogels
2466;;;g:\PostBelg1992\C2458.jpg;C2458;1992;1/06/1992;Vogels ;Merel;;Postzegel;11,5;2;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,2;0,15;Vogels
2467;;;g:\PostBelg1992\C2459.jpg;C2459;1992;1/06/1992;Vogels ;Waterspreeuw;;Postzegel;11,5;6;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,5;0,15;Vogels
2468;;;g:\PostBelg1992\C2460.jpg;C2460;1992;1/06/1992;Vogels ;Koolmees;;Postzegel;11,5;8;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,6;0,15;Vogels
2469;;;g:\PostBelg1992\C2461.jpg;C2461;1992;1/06/1992;Vogels ;Groenling;;Postzegel;11,5;10;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,75;0,2;Vogels
2482;;;g:\PostBelg1992\C2474.jpg;C2474;1992;31/08/1992;Vogels ;Witte Kwikstaart;;Postzegel;11,5;4;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,35;0,15;Vogels
2483;;;g:\PostBelg1992\C2475.jpg;C2475;1992;31/08/1992;Vogels ;Boerenzwaluw;;Postzegel;11,5;5;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,35;0,15;Vogels
2484;;;g:\PostBelg1992\C2476.jpg;C2476;1992;31/08/1992;Vogels ;Wielewaal;;Postzegel;11,5;7;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,6;0,15;Vogels
2534;;;g:\PostBelg1993\C2526.jpg;C2526;1993;27/09/1993;Vogels ;Vlaamse Gaai;;Postzegel;11,5;5,5;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,5;0,2;Vogels
2541;;;g:\PostBelg1994\C2533.jpg;C2533;1994;3/01/1994;Vogels ;Huismus;;Postzegel;11,5;13;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1;0,15;Vogels
2542;;;g:\PostBelg1994\C2534.jpg;C2534;1994;3/01/1994;Vogels ;Pestvogel;;Postzegel;11,5;16;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,25;0,15;Vogels
2585;;;g:\PostBelg1994\C2577.jpg;C2577;1994;3/10/1994;Vogels ;Rietzanger;;Postzegel;11,5;6,50;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,5;0,2;Vogels
2631;;;g:\PostBelg1995\C2623.jpg;C2623;1995;18/12/1995;Vogels ;Fitis;;Postzegel;11,5;14;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1;0,2;Vogels
2646;;;g:\PostBelg1996\C2638.jpg;C2638;1996;4/05/1996;Vogels ;Spreeuw;;Postzegel;11,5;5;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,35;0,2;Vogels
2661;;;g:\PostBelg1996\C2653.jpg;C2653;1996;29/06/1996;Vogels ;Koperwiek;;Postzegel;11 1/2;2;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,25;0,2;Vogels
2673;;;g:\PostBelg1996\C2665.jpg;C2665;1996;5/10/1996;Vogels ;Sijsje;;Postzegel;11,5;6;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,4;0,25;Vogels
2703;;;g:\PostBelg1997\C2695.jpg;C2695;1997;8/03/1997;Vogels ;Matkop;;Postzegel;11,5;15;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,9;0,2;Vogels
2705;;;g:\PostBelg1997\C2697.jpg;C2697;1997;5/04/1997;Vogels ;Ekster;;Postzegel;11,5;150;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;8;0,2;Vogels
2713;;;g:\PostBelg1997\C2705.jpg;C2705;1997;3/05/1997;Vogels ;Veldleeuwerik;;Postzegel;11,5;3;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,25;0,2;Vogels
2733;;;g:\PostBelg1997\C2725.jpg;C2725;1997;30/08/1997;Vogels ;Gele Kwikstaart;;Postzegel;11,5;7;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,35;0,15;Vogels
2740;;;g:\PostBelg1997\C2732.jpg;C2732;1997;1/12/1997;Vogels ;Matkop;;Postzegel;11,5;15;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0;0;Vogels
2767;;;g:\PostBelg1998\C2759.jpg;C2759;1998;2/05/1998;Vogels ;Kuifmees;;Postzegel;11,5;1;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,2;0,15;Vogels
2783;;;g:\PostBelg1998\C2775.jpg;C2775;1998;4/07/1998;Vogels ;Klapekster;;Postzegel;11,5;7,50;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,4;0,3;Vogels
2791;;;g:\PostBelg1998\C2783.jpg;C2783;1998;26/09/1998;Vogels ;Tortelduif;;Postzegel;11,5;10;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,5;0,3;Vogels
2800;;;g:\PostBelg1998\C2792.jpg;C2792;1998;14/12/1998;Vogels ;Kramsvogel;;Postzegel;11 1/2;21;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;1,1;0,6;Vogels
2812;;;g:\PostBelg1999\C2804.jpg;C2804;1999;23/01/1999;Vogels ;Zwarte Mees;;Postzegel;11,5;16;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,9;0,25;Vogels
2893;;;g:\PostBelg2000\C2885.jpg;C2885;2000;22/01/2000;Vogels ;Grauwe Klauwier;;Postzegel;11,5;16_0,40;WAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,9;0,45;Vogels
2926;;;g:\PostBelg2000\C2918.jpg;C2918;2000;5/05/2000;Vogels ;Kruisbek;;Postzegel;11,5;1_0,02;WAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,2;0,2;Vogels
2927;;;g:\PostBelg2000\C2919.jpg;C2919;2000;5/05/2000;Vogels ;Boomkruiper;;Postzegel;11,5;2_0,05;WAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,2;0,2;Vogels
2928;;;g:\PostBelg2000\C2920.jpg;C2920;2000;5/05/2000;Vogels ;Graspieper;;Postzegel;11,5;3_0,07;WAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,2;0,2;Vogels
2929;;;g:\PostBelg2000\C2921.jpg;C2921;2000;5/05/2000;Vogels ;Keep;;Postzegel;11,5;5_0,12;WAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,25;0,2;Vogels
2944;;;g:\PostBelg2000\C2936.jpg;C2936;2000;9/09/2000;Vogels ;;;Postzegel;11,5;10_0,25;WAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,6;0,3;Vogels
2974;;;g:\PostBelg2000\C2966.jpg;C2966;2000;4/12/2000;Vogels ;Koolmees;;Postzegel;11 1/2;8_0,20;WAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,5;0,3;Vogels
2993;;;g:\PostBelg2001\C2985.jpg;C2985;2001;26/03/2001;Vogels ;Goudhaantje;;Postzegel;11,5;0,50_0,01;WAAR;WAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;ONWAAR;0,2;0,2;Vogels
